d2.5_l10,,d3_l10,,d3.5_l10,,d4_l10,
Freq(Hz),SPL(dB),Freq(Hz),SPL(dB),Freq(Hz),SPL(dB),Freq(Hz),SPL(dB)
156.738281,84.88,156.738281,84.78,156.738281,84.26,156.738281,84.187
157.104492,84.902,157.104492,84.802,157.104492,84.283,157.104492,84.211
157.470703,84.923,157.470703,84.825,157.470703,84.306,157.470703,84.235
157.836914,84.945,157.836914,84.848,157.836914,84.328,157.836914,84.258
158.203125,84.966,158.203125,84.87,158.203125,84.351,158.203125,84.281
158.569336,84.988,158.569336,84.892,158.569336,84.373,158.569336,84.304
158.935547,85.01,158.935547,84.914,158.935547,84.396,158.935547,84.326
159.301758,85.032,159.301758,84.936,159.301758,84.419,159.301758,84.348
159.667969,85.054,159.667969,84.957,159.667969,84.441,159.667969,84.37
160.03418,85.077,160.03418,84.978,160.03418,84.464,160.03418,84.392
160.400391,85.099,160.400391,85,160.400391,84.487,160.400391,84.414
160.766602,85.121,160.766602,85.021,160.766602,84.509,160.766602,84.436
161.132812,85.142,161.132812,85.042,161.132812,84.532,161.132812,84.458
161.499023,85.164,161.499023,85.064,161.499023,84.555,161.499023,84.479
161.865234,85.186,161.865234,85.085,161.865234,84.577,161.865234,84.501
162.231445,85.207,162.231445,85.106,162.231445,84.6,162.231445,84.523
162.597656,85.228,162.597656,85.127,162.597656,84.622,162.597656,84.545
162.963867,85.249,162.963867,85.148,162.963867,84.644,162.963867,84.566
163.330078,85.27,163.330078,85.168,163.330078,84.666,163.330078,84.588
163.696289,85.291,163.696289,85.189,163.696289,84.688,163.696289,84.61
164.0625,85.312,164.0625,85.21,164.0625,84.71,164.0625,84.632
164.428711,85.332,164.428711,85.23,164.428711,84.732,164.428711,84.654
164.794922,85.353,164.794922,85.251,164.794922,84.753,164.794922,84.675
165.161133,85.373,165.161133,85.272,165.161133,84.774,165.161133,84.697
165.527344,85.394,165.527344,85.292,165.527344,84.795,165.527344,84.719
165.893555,85.414,165.893555,85.313,165.893555,84.816,165.893555,84.74
166.259766,85.434,166.259766,85.333,166.259766,84.837,166.259766,84.762
166.625977,85.455,166.625977,85.354,166.625977,84.858,166.625977,84.784
166.992188,85.475,166.992188,85.374,166.992188,84.878,166.992188,84.805
167.358398,85.495,167.358398,85.394,167.358398,84.899,167.358398,84.826
167.724609,85.515,167.724609,85.415,167.724609,84.919,167.724609,84.847
168.09082,85.535,168.09082,85.434,168.09082,84.939,168.09082,84.868
168.457031,85.555,168.457031,85.454,168.457031,84.96,168.457031,84.889
168.823242,85.574,168.823242,85.474,168.823242,84.98,168.823242,84.91
169.189453,85.594,169.189453,85.494,169.189453,85,169.189453,84.931
169.555664,85.613,169.555664,85.513,169.555664,85.02,169.555664,84.952
169.921875,85.633,169.921875,85.533,169.921875,85.04,169.921875,84.972
170.288086,85.652,170.288086,85.553,170.288086,85.06,170.288086,84.993
170.654297,85.672,170.654297,85.573,170.654297,85.08,170.654297,85.013
171.020508,85.691,171.020508,85.592,171.020508,85.1,171.020508,85.033
171.386719,85.71,171.386719,85.612,171.386719,85.12,171.386719,85.053
171.75293,85.73,171.75293,85.631,171.75293,85.14,171.75293,85.073
172.119141,85.749,172.119141,85.651,172.119141,85.159,172.119141,85.094
172.485352,85.769,172.485352,85.67,172.485352,85.179,172.485352,85.114
172.851562,85.789,172.851562,85.689,172.851562,85.199,172.851562,85.134
173.217773,85.809,173.217773,85.708,173.217773,85.219,173.217773,85.155
173.583984,85.828,173.583984,85.727,173.583984,85.239,173.583984,85.175
173.950195,85.848,173.950195,85.747,173.950195,85.258,173.950195,85.196
174.316406,85.868,174.316406,85.767,174.316406,85.278,174.316406,85.216
174.682617,85.888,174.682617,85.787,174.682617,85.298,174.682617,85.236
175.048828,85.908,175.048828,85.807,175.048828,85.317,175.048828,85.256
175.415039,85.928,175.415039,85.827,175.415039,85.336,175.415039,85.276
175.78125,85.948,175.78125,85.847,175.78125,85.355,175.78125,85.295
176.147461,85.969,176.147461,85.868,176.147461,85.374,176.147461,85.314
176.513672,85.99,176.513672,85.889,176.513672,85.393,176.513672,85.334
176.879883,86.01,176.879883,85.91,176.879883,85.412,176.879883,85.353
177.246094,86.032,177.246094,85.931,177.246094,85.431,177.246094,85.372
177.612305,86.053,177.612305,85.953,177.612305,85.45,177.612305,85.39
177.978516,86.074,177.978516,85.974,177.978516,85.469,177.978516,85.409
178.344727,86.096,178.344727,85.996,178.344727,85.488,178.344727,85.427
178.710938,86.118,178.710938,86.018,178.710938,85.507,178.710938,85.446
179.077148,86.139,179.077148,86.04,179.077148,85.526,179.077148,85.464
179.443359,86.161,179.443359,86.062,179.443359,85.544,179.443359,85.481
179.80957,86.183,179.80957,86.084,179.80957,85.562,179.80957,85.499
180.175781,86.205,180.175781,86.107,180.175781,85.581,180.175781,85.517
180.541992,86.227,180.541992,86.13,180.541992,85.599,180.541992,85.535
180.908203,86.249,180.908203,86.153,180.908203,85.617,180.908203,85.553
181.274414,86.271,181.274414,86.176,181.274414,85.636,181.274414,85.572
181.640625,86.293,181.640625,86.2,181.640625,85.654,181.640625,85.59
182.006836,86.316,182.006836,86.224,182.006836,85.673,182.006836,85.609
182.373047,86.339,182.373047,86.248,182.373047,85.692,182.373047,85.627
182.739258,86.362,182.739258,86.272,182.739258,85.711,182.739258,85.645
183.105469,86.385,183.105469,86.297,183.105469,85.729,183.105469,85.664
183.47168,86.409,183.47168,86.322,183.47168,85.748,183.47168,85.682
183.837891,86.432,183.837891,86.347,183.837891,85.767,183.837891,85.701
184.204102,86.456,184.204102,86.373,184.204102,85.786,184.204102,85.719
184.570312,86.48,184.570312,86.399,184.570312,85.804,184.570312,85.738
184.936523,86.505,184.936523,86.426,184.936523,85.823,184.936523,85.756
185.302734,86.529,185.302734,86.453,185.302734,85.841,185.302734,85.775
185.668945,86.554,185.668945,86.48,185.668945,85.86,185.668945,85.794
186.035156,86.579,186.035156,86.508,186.035156,85.879,186.035156,85.812
186.401367,86.605,186.401367,86.536,186.401367,85.898,186.401367,85.831
186.767578,86.631,186.767578,86.565,186.767578,85.916,186.767578,85.849
187.133789,86.658,187.133789,86.594,187.133789,85.935,187.133789,85.868
187.5,86.685,187.5,86.624,187.5,85.955,187.5,85.886
187.866211,86.712,187.866211,86.654,187.866211,85.974,187.866211,85.905
188.232422,86.74,188.232422,86.685,188.232422,85.993,188.232422,85.923
188.598633,86.768,188.598633,86.716,188.598633,86.013,188.598633,85.941
188.964844,86.797,188.964844,86.747,188.964844,86.032,188.964844,85.959
189.331055,86.826,189.331055,86.779,189.331055,86.051,189.331055,85.978
189.697266,86.856,189.697266,86.812,189.697266,86.071,189.697266,85.996
190.063477,86.886,190.063477,86.844,190.063477,86.09,190.063477,86.014
190.429688,86.916,190.429688,86.878,190.429688,86.11,190.429688,86.032
190.795898,86.947,190.795898,86.911,190.795898,86.129,190.795898,86.051
191.162109,86.978,191.162109,86.945,191.162109,86.149,191.162109,86.069
191.52832,87.01,191.52832,86.98,191.52832,86.169,191.52832,86.088
191.894531,87.042,191.894531,87.014,191.894531,86.189,191.894531,86.107
192.260742,87.075,192.260742,87.049,192.260742,86.209,192.260742,86.125
192.626953,87.108,192.626953,87.085,192.626953,86.229,192.626953,86.144
192.993164,87.141,192.993164,87.12,192.993164,86.25,192.993164,86.163
193.359375,87.175,193.359375,87.156,193.359375,86.27,193.359375,86.182
193.725586,87.209,193.725586,87.192,193.725586,86.291,193.725586,86.201
194.091797,87.243,194.091797,87.228,194.091797,86.313,194.091797,86.221
194.458008,87.278,194.458008,87.264,194.458008,86.334,194.458008,86.24
194.824219,87.313,194.824219,87.301,194.824219,86.356,194.824219,86.259
195.19043,87.348,195.19043,87.338,195.19043,86.378,195.19043,86.279
195.556641,87.383,195.556641,87.375,195.556641,86.4,195.556641,86.299
195.922852,87.418,195.922852,87.412,195.922852,86.422,195.922852,86.319
196.289062,87.454,196.289062,87.449,196.289062,86.445,196.289062,86.339
196.655273,87.49,196.655273,87.487,196.655273,86.468,196.655273,86.36
197.021484,87.526,197.021484,87.524,197.021484,86.491,197.021484,86.381
197.387695,87.562,197.387695,87.561,197.387695,86.515,197.387695,86.402
197.753906,87.598,197.753906,87.599,197.753906,86.538,197.753906,86.423
198.120117,87.634,198.120117,87.636,198.120117,86.562,198.120117,86.445
198.486328,87.669,198.486328,87.673,198.486328,86.586,198.486328,86.466
198.852539,87.705,198.852539,87.709,198.852539,86.61,198.852539,86.488
199.21875,87.741,199.21875,87.745,199.21875,86.634,199.21875,86.51
199.584961,87.777,199.584961,87.781,199.584961,86.659,199.584961,86.532
199.951172,87.813,199.951172,87.816,199.951172,86.683,199.951172,86.554
200.317383,87.848,200.317383,87.85,200.317383,86.707,200.317383,86.576
200.683594,87.884,200.683594,87.884,200.683594,86.732,200.683594,86.598
201.049805,87.92,201.049805,87.918,201.049805,86.757,201.049805,86.62
201.416016,87.955,201.416016,87.951,201.416016,86.783,201.416016,86.643
201.782227,87.99,201.782227,87.983,201.782227,86.809,201.782227,86.665
202.148438,88.025,202.148438,88.015,202.148438,86.835,202.148438,86.688
202.514648,88.06,202.514648,88.047,202.514648,86.861,202.514648,86.711
202.880859,88.094,202.880859,88.078,202.880859,86.888,202.880859,86.734
203.24707,88.127,203.24707,88.109,203.24707,86.915,203.24707,86.758
203.613281,88.16,203.613281,88.139,203.613281,86.942,203.613281,86.782
203.979492,88.193,203.979492,88.169,203.979492,86.97,203.979492,86.806
204.345703,88.225,204.345703,88.198,204.345703,86.998,204.345703,86.83
204.711914,88.257,204.711914,88.227,204.711914,87.026,204.711914,86.854
205.078125,88.288,205.078125,88.255,205.078125,87.055,205.078125,86.879
205.444336,88.318,205.444336,88.283,205.444336,87.083,205.444336,86.903
205.810547,88.349,205.810547,88.31,205.810547,87.112,205.810547,86.928
206.176758,88.378,206.176758,88.337,206.176758,87.141,206.176758,86.953
206.542969,88.407,206.542969,88.363,206.542969,87.17,206.542969,86.979
206.90918,88.436,206.90918,88.389,206.90918,87.199,206.90918,87.004
207.275391,88.464,207.275391,88.414,207.275391,87.228,207.275391,87.03
207.641602,88.492,207.641602,88.439,207.641602,87.258,207.641602,87.056
208.007812,88.519,208.007812,88.463,208.007812,87.287,208.007812,87.082
208.374023,88.545,208.374023,88.487,208.374023,87.317,208.374023,87.108
208.740234,88.571,208.740234,88.51,208.740234,87.346,208.740234,87.134
209.106445,88.596,209.106445,88.533,209.106445,87.376,209.106445,87.161
209.472656,88.621,209.472656,88.556,209.472656,87.406,209.472656,87.187
209.838867,88.645,209.838867,88.578,209.838867,87.435,209.838867,87.213
210.205078,88.669,210.205078,88.599,210.205078,87.465,210.205078,87.24
210.571289,88.692,210.571289,88.62,210.571289,87.494,210.571289,87.267
210.9375,88.714,210.9375,88.641,210.9375,87.524,210.9375,87.293
211.303711,88.737,211.303711,88.661,211.303711,87.553,211.303711,87.32
211.669922,88.758,211.669922,88.681,211.669922,87.583,211.669922,87.347
212.036133,88.78,212.036133,88.7,212.036133,87.612,212.036133,87.374
212.402344,88.801,212.402344,88.719,212.402344,87.641,212.402344,87.401
212.768555,88.821,212.768555,88.737,212.768555,87.671,212.768555,87.427
213.134766,88.842,213.134766,88.755,213.134766,87.7,213.134766,87.454
213.500977,88.861,213.500977,88.773,213.500977,87.729,213.500977,87.481
213.867188,88.881,213.867188,88.791,213.867188,87.757,213.867188,87.508
214.233398,88.9,214.233398,88.808,214.233398,87.786,214.233398,87.534
214.599609,88.919,214.599609,88.825,214.599609,87.814,214.599609,87.561
214.96582,88.938,214.96582,88.842,214.96582,87.842,214.96582,87.587
215.332031,88.956,215.332031,88.858,215.332031,87.87,215.332031,87.614
215.698242,88.974,215.698242,88.874,215.698242,87.898,215.698242,87.64
216.064453,88.991,216.064453,88.89,216.064453,87.925,216.064453,87.666
216.430664,89.009,216.430664,88.906,216.430664,87.952,216.430664,87.692
216.796875,89.026,216.796875,88.922,216.796875,87.979,216.796875,87.718
217.163086,89.042,217.163086,88.937,217.163086,88.005,217.163086,87.744
217.529297,89.059,217.529297,88.952,217.529297,88.031,217.529297,87.77
217.895508,89.075,217.895508,88.967,217.895508,88.057,217.895508,87.796
218.261719,89.091,218.261719,88.982,218.261719,88.082,218.261719,87.822
218.62793,89.107,218.62793,88.997,218.62793,88.107,218.62793,87.848
218.994141,89.122,218.994141,89.011,218.994141,88.132,218.994141,87.873
219.360352,89.138,219.360352,89.025,219.360352,88.156,219.360352,87.898
219.726562,89.153,219.726562,89.04,219.726562,88.18,219.726562,87.923
220.092773,89.168,220.092773,89.054,220.092773,88.204,220.092773,87.948
220.458984,89.183,220.458984,89.068,220.458984,88.227,220.458984,87.973
220.825195,89.197,220.825195,89.081,220.825195,88.251,220.825195,87.998
221.191406,89.212,221.191406,89.095,221.191406,88.274,221.191406,88.022
221.557617,89.226,221.557617,89.109,221.557617,88.296,221.557617,88.046
221.923828,89.24,221.923828,89.122,221.923828,88.318,221.923828,88.07
222.290039,89.254,222.290039,89.135,222.290039,88.34,222.290039,88.094
222.65625,89.268,222.65625,89.148,222.65625,88.362,222.65625,88.118
223.022461,89.282,223.022461,89.161,223.022461,88.383,223.022461,88.141
223.388672,89.295,223.388672,89.174,223.388672,88.404,223.388672,88.164
223.754883,89.309,223.754883,89.187,223.754883,88.425,223.754883,88.187
224.121094,89.322,224.121094,89.199,224.121094,88.446,224.121094,88.209
224.487305,89.335,224.487305,89.212,224.487305,88.466,224.487305,88.232
224.853516,89.348,224.853516,89.224,224.853516,88.485,224.853516,88.254
225.219727,89.361,225.219727,89.237,225.219727,88.505,225.219727,88.276
225.585938,89.374,225.585938,89.249,225.585938,88.524,225.585938,88.297
225.952148,89.386,225.952148,89.261,225.952148,88.543,225.952148,88.319
226.318359,89.399,226.318359,89.274,226.318359,88.561,226.318359,88.34
226.68457,89.412,226.68457,89.286,226.68457,88.579,226.68457,88.361
227.050781,89.424,227.050781,89.298,227.050781,88.597,227.050781,88.381
227.416992,89.437,227.416992,89.31,227.416992,88.615,227.416992,88.402
227.783203,89.449,227.783203,89.322,227.783203,88.632,227.783203,88.422
228.149414,89.461,228.149414,89.334,228.149414,88.649,228.149414,88.442
228.515625,89.474,228.515625,89.346,228.515625,88.666,228.515625,88.462
228.881836,89.486,228.881836,89.359,228.881836,88.683,228.881836,88.481
229.248047,89.498,229.248047,89.371,229.248047,88.699,229.248047,88.5
229.614258,89.51,229.614258,89.383,229.614258,88.715,229.614258,88.519
229.980469,89.522,229.980469,89.395,229.980469,88.731,229.980469,88.538
230.34668,89.534,230.34668,89.407,230.34668,88.747,230.34668,88.557
230.712891,89.546,230.712891,89.419,230.712891,88.762,230.712891,88.575
231.079102,89.558,231.079102,89.43,231.079102,88.778,231.079102,88.593
231.445312,89.57,231.445312,89.442,231.445312,88.793,231.445312,88.61
231.811523,89.582,231.811523,89.454,231.811523,88.808,231.811523,88.628
232.177734,89.593,232.177734,89.466,232.177734,88.823,232.177734,88.645
232.543945,89.605,232.543945,89.478,232.543945,88.837,232.543945,88.662
232.910156,89.617,232.910156,89.489,232.910156,88.852,232.910156,88.679
233.276367,89.629,233.276367,89.501,233.276367,88.866,233.276367,88.695
233.642578,89.64,233.642578,89.513,233.642578,88.88,233.642578,88.712
234.008789,89.652,234.008789,89.524,234.008789,88.894,234.008789,88.728
234.375,89.663,234.375,89.536,234.375,88.908,234.375,88.744
234.741211,89.675,234.741211,89.547,234.741211,88.922,234.741211,88.76
235.107422,89.686,235.107422,89.559,235.107422,88.936,235.107422,88.775
235.473633,89.698,235.473633,89.57,235.473633,88.949,235.473633,88.79
235.839844,89.709,235.839844,89.582,235.839844,88.963,235.839844,88.806
236.206055,89.721,236.206055,89.593,236.206055,88.976,236.206055,88.821
236.572266,89.732,236.572266,89.604,236.572266,88.989,236.572266,88.835
236.938477,89.743,236.938477,89.616,236.938477,89.002,236.938477,88.85
237.304688,89.755,237.304688,89.627,237.304688,89.015,237.304688,88.865
237.670898,89.766,237.670898,89.638,237.670898,89.028,237.670898,88.879
238.037109,89.777,238.037109,89.65,238.037109,89.04,238.037109,88.893
238.40332,89.788,238.40332,89.661,238.40332,89.053,238.40332,88.907
238.769531,89.8,238.769531,89.672,238.769531,89.065,238.769531,88.921
239.135742,89.811,239.135742,89.683,239.135742,89.078,239.135742,88.935
239.501953,89.822,239.501953,89.694,239.501953,89.09,239.501953,88.948
239.868164,89.833,239.868164,89.705,239.868164,89.102,239.868164,88.962
240.234375,89.845,240.234375,89.716,240.234375,89.114,240.234375,88.975
240.600586,89.856,240.600586,89.727,240.600586,89.126,240.600586,88.988
240.966797,89.867,240.966797,89.738,240.966797,89.138,240.966797,89.001
241.333008,89.879,241.333008,89.749,241.333008,89.15,241.333008,89.014
241.699219,89.89,241.699219,89.76,241.699219,89.161,241.699219,89.027
242.06543,89.901,242.06543,89.771,242.06543,89.173,242.06543,89.04
242.431641,89.913,242.431641,89.782,242.431641,89.185,242.431641,89.052
242.797852,89.924,242.797852,89.793,242.797852,89.196,242.797852,89.065
243.164062,89.935,243.164062,89.804,243.164062,89.208,243.164062,89.077
243.530273,89.946,243.530273,89.815,243.530273,89.219,243.530273,89.09
243.896484,89.958,243.896484,89.826,243.896484,89.23,243.896484,89.102
244.262695,89.969,244.262695,89.837,244.262695,89.242,244.262695,89.114
244.628906,89.98,244.628906,89.848,244.628906,89.253,244.628906,89.126
244.995117,89.991,244.995117,89.859,244.995117,89.264,244.995117,89.138
245.361328,90.002,245.361328,89.87,245.361328,89.275,245.361328,89.15
245.727539,90.013,245.727539,89.881,245.727539,89.287,245.727539,89.162
246.09375,90.024,246.09375,89.892,246.09375,89.298,246.09375,89.174
246.459961,90.035,246.459961,89.903,246.459961,89.309,246.459961,89.185
246.826172,90.046,246.826172,89.913,246.826172,89.32,246.826172,89.197
247.192383,90.056,247.192383,89.924,247.192383,89.331,247.192383,89.208
247.558594,90.067,247.558594,89.935,247.558594,89.342,247.558594,89.22
247.924805,90.078,247.924805,89.946,247.924805,89.353,247.924805,89.231
248.291016,90.089,248.291016,89.956,248.291016,89.364,248.291016,89.243
248.657227,90.099,248.657227,89.967,248.657227,89.375,248.657227,89.254
249.023438,90.11,249.023438,89.978,249.023438,89.386,249.023438,89.265
249.389648,90.121,249.389648,89.989,249.389648,89.397,249.389648,89.277
249.755859,90.132,249.755859,89.999,249.755859,89.408,249.755859,89.288
250.12207,90.142,250.12207,90.01,250.12207,89.419,250.12207,89.299
250.488281,90.153,250.488281,90.021,250.488281,89.429,250.488281,89.31
250.854492,90.164,250.854492,90.032,250.854492,89.44,250.854492,89.321
251.220703,90.175,251.220703,90.043,251.220703,89.451,251.220703,89.332
251.586914,90.186,251.586914,90.054,251.586914,89.462,251.586914,89.343
251.953125,90.197,251.953125,90.065,251.953125,89.473,251.953125,89.354
252.319336,90.207,252.319336,90.076,252.319336,89.484,252.319336,89.365
252.685547,90.218,252.685547,90.086,252.685547,89.495,252.685547,89.376
