d3_l10,,d3_l15,,d3_l20,,,,,
Freq(Hz),SPL(dB),Freq(Hz),SPL(dB),Freq(Hz),SPL(dB),,,,
5757.93457,92.469,5757.93457,96.34,5757.93457,101.24,,,,
5758.300781,92.473,5758.300781,96.344,5758.300781,101.246,,,,
5758.666992,92.476,5758.666992,96.348,5758.666992,101.253,,,,
5759.033203,92.48,5759.033203,96.352,5759.033203,101.259,,,,
5759.399414,92.483,5759.399414,96.357,5759.399414,101.265,,,,
5759.765625,92.487,5759.765625,96.361,5759.765625,101.272,,,,
5760.131836,92.49,5760.131836,96.365,5760.131836,101.278,,,,
5760.498047,92.494,5760.498047,96.369,5760.498047,101.284,,,,
5760.864258,92.498,5760.864258,96.373,5760.864258,101.291,,,,
5761.230469,92.501,5761.230469,96.378,5761.230469,101.297,,,,
5761.59668,92.505,5761.59668,96.382,5761.59668,101.303,,,,
5761.962891,92.508,5761.962891,96.386,5761.962891,101.31,,,,
5762.329102,92.512,5762.329102,96.39,5762.329102,101.316,,,,
5762.695312,92.516,5762.695312,96.394,5762.695312,101.323,,,,
5763.061523,92.519,5763.061523,96.399,5763.061523,101.329,,,,
5763.427734,92.523,5763.427734,96.403,5763.427734,101.335,,,,
5763.793945,92.526,5763.793945,96.407,5763.793945,101.342,,,,
5764.160156,92.53,5764.160156,96.411,5764.160156,101.348,,,,
5764.526367,92.534,5764.526367,96.416,5764.526367,101.354,,,,
5764.892578,92.537,5764.892578,96.42,5764.892578,101.361,,,,
5765.258789,92.541,5765.258789,96.424,5765.258789,101.367,,,,
5765.625,92.544,5765.625,96.428,5765.625,101.374,,,,
5765.991211,92.548,5765.991211,96.432,5765.991211,101.38,,,,
5766.357422,92.552,5766.357422,96.437,5766.357422,101.386,,,,
5766.723633,92.555,5766.723633,96.441,5766.723633,101.393,,,,
5767.089844,92.559,5767.089844,96.445,5767.089844,101.399,,,,
5767.456055,92.562,5767.456055,96.449,5767.456055,101.405,,,,
5767.822266,92.566,5767.822266,96.453,5767.822266,101.412,,,,
5768.188477,92.57,5768.188477,96.458,5768.188477,101.418,,,,
5768.554688,92.573,5768.554688,96.462,5768.554688,101.425,,,,
5768.920898,92.577,5768.920898,96.466,5768.920898,101.431,,,,
5769.287109,92.581,5769.287109,96.47,5769.287109,101.437,,,,
5769.65332,92.584,5769.65332,96.475,5769.65332,101.444,,,,
5770.019531,92.588,5770.019531,96.479,5770.019531,101.45,,,,
5770.385742,92.591,5770.385742,96.483,5770.385742,101.457,,,,
5770.751953,92.595,5770.751953,96.487,5770.751953,101.463,,,,
5771.118164,92.599,5771.118164,96.492,5771.118164,101.469,,,,
5771.484375,92.602,5771.484375,96.496,5771.484375,101.476,,,,
5771.850586,92.606,5771.850586,96.5,5771.850586,101.482,,,,
5772.216797,92.609,5772.216797,96.504,5772.216797,101.489,,,,
5772.583008,92.613,5772.583008,96.508,5772.583008,101.495,,,,
5772.949219,92.617,5772.949219,96.513,5772.949219,101.502,,,,
5773.31543,92.62,5773.31543,96.517,5773.31543,101.508,,,,
5773.681641,92.624,5773.681641,96.521,5773.681641,101.514,,,,
5774.047852,92.628,5774.047852,96.525,5774.047852,101.521,,,,
5774.414062,92.631,5774.414062,96.53,5774.414062,101.527,,,,
5774.780273,92.635,5774.780273,96.534,5774.780273,101.534,,,,
5775.146484,92.638,5775.146484,96.538,5775.146484,101.54,,,,
5775.512695,92.642,5775.512695,96.542,5775.512695,101.547,,,,
5775.878906,92.646,5775.878906,96.547,5775.878906,101.553,,,,
5776.245117,92.649,5776.245117,96.551,5776.245117,101.559,,,,
5776.611328,92.653,5776.611328,96.555,5776.611328,101.566,,,,
5776.977539,92.657,5776.977539,96.559,5776.977539,101.572,,,,
5777.34375,92.66,5777.34375,96.564,5777.34375,101.579,,,,
5777.709961,92.664,5777.709961,96.568,5777.709961,101.585,,,,
5778.076172,92.668,5778.076172,96.572,5778.076172,101.592,,,,
5778.442383,92.671,5778.442383,96.577,5778.442383,101.598,,,,
5778.808594,92.675,5778.808594,96.581,5778.808594,101.605,,,,
5779.174805,92.678,5779.174805,96.585,5779.174805,101.611,,,,
5779.541016,92.682,5779.541016,96.589,5779.541016,101.617,,,,
5779.907227,92.686,5779.907227,96.594,5779.907227,101.624,,,,
5780.273438,92.689,5780.273438,96.598,5780.273438,101.63,,,,
5780.639648,92.693,5780.639648,96.602,5780.639648,101.637,,,,
5781.005859,92.697,5781.005859,96.606,5781.005859,101.643,,,,
5781.37207,92.7,5781.37207,96.611,5781.37207,101.65,,,,
5781.738281,92.704,5781.738281,96.615,5781.738281,101.656,,,,
5782.104492,92.708,5782.104492,96.619,5782.104492,101.663,,,,
5782.470703,92.711,5782.470703,96.623,5782.470703,101.669,,,,
5782.836914,92.715,5782.836914,96.628,5782.836914,101.676,,,,
5783.203125,92.719,5783.203125,96.632,5783.203125,101.682,,,,
5783.569336,92.722,5783.569336,96.636,5783.569336,101.689,,,,
5783.935547,92.726,5783.935547,96.641,5783.935547,101.695,,,,
5784.301758,92.73,5784.301758,96.645,5784.301758,101.702,,,,
5784.667969,92.733,5784.667969,96.649,5784.667969,101.708,,,,
5785.03418,92.737,5785.03418,96.653,5785.03418,101.715,,,,
5785.400391,92.741,5785.400391,96.658,5785.400391,101.721,,,,
5785.766602,92.744,5785.766602,96.662,5785.766602,101.728,,,,
5786.132812,92.748,5786.132812,96.666,5786.132812,101.734,,,,
5786.499023,92.752,5786.499023,96.671,5786.499023,101.741,,,,
5786.865234,92.755,5786.865234,96.675,5786.865234,101.747,,,,
5787.231445,92.759,5787.231445,96.679,5787.231445,101.754,,,,
5787.597656,92.763,5787.597656,96.684,5787.597656,101.76,,,,
5787.963867,92.766,5787.963867,96.688,5787.963867,101.767,,,,
5788.330078,92.77,5788.330078,96.692,5788.330078,101.773,,,,
5788.696289,92.774,5788.696289,96.696,5788.696289,101.78,,,,
5789.0625,92.777,5789.0625,96.701,5789.0625,101.786,,,,
5789.428711,92.781,5789.428711,96.705,5789.428711,101.793,,,,
5789.794922,92.785,5789.794922,96.709,5789.794922,101.799,,,,
5790.161133,92.788,5790.161133,96.714,5790.161133,101.806,,,,
5790.527344,92.792,5790.527344,96.718,5790.527344,101.812,,,,
5790.893555,92.796,5790.893555,96.722,5790.893555,101.819,,,,
5791.259766,92.799,5791.259766,96.727,5791.259766,101.825,,,,
5791.625977,92.803,5791.625977,96.731,5791.625977,101.832,,,,
5791.992188,92.807,5791.992188,96.735,5791.992188,101.838,,,,
5792.358398,92.81,5792.358398,96.74,5792.358398,101.845,,,,
5792.724609,92.814,5792.724609,96.744,5792.724609,101.851,,,,
5793.09082,92.818,5793.09082,96.748,5793.09082,101.858,,,,
5793.457031,92.821,5793.457031,96.752,5793.457031,101.864,,,,
5793.823242,92.825,5793.823242,96.757,5793.823242,101.871,,,,
5794.189453,92.829,5794.189453,96.761,5794.189453,101.877,,,,
5794.555664,92.832,5794.555664,96.765,5794.555664,101.884,,,,
5794.921875,92.836,5794.921875,96.77,5794.921875,101.89,,,,
5795.288086,92.84,5795.288086,96.774,5795.288086,101.897,,,,
5795.654297,92.843,5795.654297,96.778,5795.654297,101.904,,,,
5796.020508,92.847,5796.020508,96.783,5796.020508,101.91,,,,
5796.386719,92.851,5796.386719,96.787,5796.386719,101.917,,,,
5796.75293,92.855,5796.75293,96.791,5796.75293,101.923,,,,
5797.119141,92.858,5797.119141,96.796,5797.119141,101.93,,,,
5797.485352,92.862,5797.485352,96.8,5797.485352,101.936,,,,
5797.851562,92.866,5797.851562,96.804,5797.851562,101.943,,,,
5798.217773,92.869,5798.217773,96.809,5798.217773,101.949,,,,
5798.583984,92.873,5798.583984,96.813,5798.583984,101.956,,,,
5798.950195,92.877,5798.950195,96.817,5798.950195,101.963,,,,
5799.316406,92.88,5799.316406,96.822,5799.316406,101.969,,,,
5799.682617,92.884,5799.682617,96.826,5799.682617,101.976,,,,
5800.048828,92.888,5800.048828,96.83,5800.048828,101.982,,,,
5800.415039,92.891,5800.415039,96.835,5800.415039,101.989,,,,
5800.78125,92.895,5800.78125,96.839,5800.78125,101.995,,,,
5801.147461,92.899,5801.147461,96.843,5801.147461,102.002,,,,
5801.513672,92.903,5801.513672,96.848,5801.513672,102.009,,,,
5801.879883,92.906,5801.879883,96.852,5801.879883,102.015,,,,
5802.246094,92.91,5802.246094,96.857,5802.246094,102.022,,,,
5802.612305,92.914,5802.612305,96.861,5802.612305,102.028,,,,
5802.978516,92.917,5802.978516,96.865,5802.978516,102.035,,,,
5803.344727,92.921,5803.344727,96.87,5803.344727,102.041,,,,
5803.710938,92.925,5803.710938,96.874,5803.710938,102.048,,,,
5804.077148,92.929,5804.077148,96.878,5804.077148,102.055,,,,
5804.443359,92.932,5804.443359,96.883,5804.443359,102.061,,,,
5804.80957,92.936,5804.80957,96.887,5804.80957,102.068,,,,
5805.175781,92.94,5805.175781,96.891,5805.175781,102.074,,,,
5805.541992,92.943,5805.541992,96.896,5805.541992,102.081,,,,
5805.908203,92.947,5805.908203,96.9,5805.908203,102.088,,,,
5806.274414,92.951,5806.274414,96.904,5806.274414,102.094,,,,
5806.640625,92.955,5806.640625,96.909,5806.640625,102.101,,,,
5807.006836,92.958,5807.006836,96.913,5807.006836,102.107,,,,
5807.373047,92.962,5807.373047,96.918,5807.373047,102.114,,,,
5807.739258,92.966,5807.739258,96.922,5807.739258,102.121,,,,
5808.105469,92.969,5808.105469,96.926,5808.105469,102.127,,,,
5808.47168,92.973,5808.47168,96.931,5808.47168,102.134,,,,
5808.837891,92.977,5808.837891,96.935,5808.837891,102.14,,,,
5809.204102,92.981,5809.204102,96.939,5809.204102,102.147,,,,
5809.570312,92.984,5809.570312,96.944,5809.570312,102.154,,,,
5809.936523,92.988,5809.936523,96.948,5809.936523,102.16,,,,
5810.302734,92.992,5810.302734,96.953,5810.302734,102.167,,,,
5810.668945,92.996,5810.668945,96.957,5810.668945,102.174,,,,
5811.035156,92.999,5811.035156,96.961,5811.035156,102.18,,,,
5811.401367,93.003,5811.401367,96.966,5811.401367,102.187,,,,
5811.767578,93.007,5811.767578,96.97,5811.767578,102.193,,,,
5812.133789,93.011,5812.133789,96.975,5812.133789,102.2,,,,
5812.5,93.014,5812.5,96.979,5812.5,102.207,,,,
5812.866211,93.018,5812.866211,96.983,5812.866211,102.213,,,,
5813.232422,93.022,5813.232422,96.988,5813.232422,102.22,,,,
5813.598633,93.025,5813.598633,96.992,5813.598633,102.227,,,,
5813.964844,93.029,5813.964844,96.997,5813.964844,102.233,,,,
5814.331055,93.033,5814.331055,97.001,5814.331055,102.24,,,,
5814.697266,93.037,5814.697266,97.005,5814.697266,102.246,,,,
5815.063477,93.04,5815.063477,97.01,5815.063477,102.253,,,,
5815.429688,93.044,5815.429688,97.014,5815.429688,102.26,,,,
5815.795898,93.048,5815.795898,97.019,5815.795898,102.266,,,,
5816.162109,93.052,5816.162109,97.023,5816.162109,102.273,,,,
5816.52832,93.055,5816.52832,97.027,5816.52832,102.28,,,,
5816.894531,93.059,5816.894531,97.032,5816.894531,102.286,,,,
5817.260742,93.063,5817.260742,97.036,5817.260742,102.293,,,,
5817.626953,93.067,5817.626953,97.041,5817.626953,102.3,,,,
5817.993164,93.07,5817.993164,97.045,5817.993164,102.306,,,,
5818.359375,93.074,5818.359375,97.049,5818.359375,102.313,,,,
5818.725586,93.078,5818.725586,97.054,5818.725586,102.32,,,,
5819.091797,93.082,5819.091797,97.058,5819.091797,102.326,,,,
5819.458008,93.085,5819.458008,97.063,5819.458008,102.333,,,,
5819.824219,93.089,5819.824219,97.067,5819.824219,102.34,,,,
5820.19043,93.093,5820.19043,97.072,5820.19043,102.346,,,,
5820.556641,93.097,5820.556641,97.076,5820.556641,102.353,,,,
5820.922852,93.1,5820.922852,97.08,5820.922852,102.36,,,,
5821.289062,93.104,5821.289062,97.085,5821.289062,102.366,,,,
5821.655273,93.108,5821.655273,97.089,5821.655273,102.373,,,,
5822.021484,93.112,5822.021484,97.094,5822.021484,102.38,,,,
5822.387695,93.115,5822.387695,97.098,5822.387695,102.386,,,,
5822.753906,93.119,5822.753906,97.102,5822.753906,102.393,,,,
5823.120117,93.123,5823.120117,97.107,5823.120117,102.4,,,,
5823.486328,93.127,5823.486328,97.111,5823.486328,102.407,,,,
5823.852539,93.131,5823.852539,97.116,5823.852539,102.413,,,,
5824.21875,93.134,5824.21875,97.12,5824.21875,102.42,,,,
5824.584961,93.138,5824.584961,97.125,5824.584961,102.427,,,,
5824.951172,93.142,5824.951172,97.129,5824.951172,102.433,,,,
5825.317383,93.146,5825.317383,97.134,5825.317383,102.44,,,,
5825.683594,93.149,5825.683594,97.138,5825.683594,102.447,,,,
5826.049805,93.153,5826.049805,97.142,5826.049805,102.453,,,,
5826.416016,93.157,5826.416016,97.147,5826.416016,102.46,,,,
5826.782227,93.161,5826.782227,97.151,5826.782227,102.467,,,,
5827.148438,93.164,5827.148438,97.156,5827.148438,102.473,,,,
5827.514648,93.168,5827.514648,97.16,5827.514648,102.48,,,,
5827.880859,93.172,5827.880859,97.165,5827.880859,102.487,,,,
5828.24707,93.176,5828.24707,97.169,5828.24707,102.494,,,,
5828.613281,93.18,5828.613281,97.174,5828.613281,102.5,,,,
5828.979492,93.183,5828.979492,97.178,5828.979492,102.507,,,,
5829.345703,93.187,5829.345703,97.182,5829.345703,102.514,,,,
5829.711914,93.191,5829.711914,97.187,5829.711914,102.52,,,,
5830.078125,93.195,5830.078125,97.191,5830.078125,102.527,,,,
5830.444336,93.199,5830.444336,97.196,5830.444336,102.534,,,,
5830.810547,93.202,5830.810547,97.2,5830.810547,102.541,,,,
5831.176758,93.206,5831.176758,97.205,5831.176758,102.547,,,,
5831.542969,93.21,5831.542969,97.209,5831.542969,102.554,,,,
5831.90918,93.214,5831.90918,97.214,5831.90918,102.561,,,,
5832.275391,93.217,5832.275391,97.218,5832.275391,102.568,,,,
5832.641602,93.221,5832.641602,97.223,5832.641602,102.574,,,,
5833.007812,93.225,5833.007812,97.227,5833.007812,102.581,,,,
5833.374023,93.229,5833.374023,97.232,5833.374023,102.588,,,,
5833.740234,93.233,5833.740234,97.236,5833.740234,102.595,,,,
5834.106445,93.236,5834.106445,97.241,5834.106445,102.601,,,,
5834.472656,93.24,5834.472656,97.245,5834.472656,102.608,,,,
5834.838867,93.244,5834.838867,97.25,5834.838867,102.615,,,,
5835.205078,93.248,5835.205078,97.254,5835.205078,102.621,,,,
5835.571289,93.252,5835.571289,97.258,5835.571289,102.628,,,,
5835.9375,93.255,5835.9375,97.263,5835.9375,102.635,,,,
5836.303711,93.259,5836.303711,97.267,5836.303711,102.642,,,,
5836.669922,93.263,5836.669922,97.272,5836.669922,102.648,,,,
5837.036133,93.267,5837.036133,97.276,5837.036133,102.655,,,,
5837.402344,93.271,5837.402344,97.281,5837.402344,102.662,,,,
5837.768555,93.274,5837.768555,97.285,5837.768555,102.669,,,,
5838.134766,93.278,5838.134766,97.29,5838.134766,102.676,,,,
5838.500977,93.282,5838.500977,97.294,5838.500977,102.682,,,,
5838.867188,93.286,5838.867188,97.299,5838.867188,102.689,,,,
5839.233398,93.29,5839.233398,97.303,5839.233398,102.696,,,,
5839.599609,93.293,5839.599609,97.308,5839.599609,102.703,,,,
5839.96582,93.297,5839.96582,97.312,5839.96582,102.709,,,,
5840.332031,93.301,5840.332031,97.317,5840.332031,102.716,,,,
5840.698242,93.305,5840.698242,97.321,5840.698242,102.723,,,,
5841.064453,93.309,5841.064453,97.326,5841.064453,102.73,,,,
5841.430664,93.313,5841.430664,97.33,5841.430664,102.736,,,,
5841.796875,93.316,5841.796875,97.335,5841.796875,102.743,,,,
5842.163086,93.32,5842.163086,97.339,5842.163086,102.75,,,,
5842.529297,93.324,5842.529297,97.344,5842.529297,102.757,,,,
5842.895508,93.328,5842.895508,97.348,5842.895508,102.764,,,,
5843.261719,93.332,5843.261719,97.353,5843.261719,102.77,,,,
5843.62793,93.335,5843.62793,97.357,5843.62793,102.777,,,,
5843.994141,93.339,5843.994141,97.362,5843.994141,102.784,,,,
5844.360352,93.343,5844.360352,97.366,5844.360352,102.791,,,,
5844.726562,93.347,5844.726562,97.371,5844.726562,102.798,,,,
5845.092773,93.351,5845.092773,97.375,5845.092773,102.804,,,,
5845.458984,93.355,5845.458984,97.38,5845.458984,102.811,,,,
5845.825195,93.358,5845.825195,97.384,5845.825195,102.818,,,,
5846.191406,93.362,5846.191406,97.389,5846.191406,102.825,,,,
5846.557617,93.366,5846.557617,97.394,5846.557617,102.831,,,,
5846.923828,93.37,5846.923828,97.398,5846.923828,102.838,,,,
5847.290039,93.374,5847.290039,97.403,5847.290039,102.845,,,,
5847.65625,93.378,5847.65625,97.407,5847.65625,102.852,,,,
5848.022461,93.381,5848.022461,97.412,5848.022461,102.859,,,,
5848.388672,93.385,5848.388672,97.416,5848.388672,102.866,,,,
5848.754883,93.389,5848.754883,97.421,5848.754883,102.872,,,,
5849.121094,93.393,5849.121094,97.425,5849.121094,102.879,,,,
5849.487305,93.397,5849.487305,97.43,5849.487305,102.886,,,,
5849.853516,93.401,5849.853516,97.434,5849.853516,102.893,,,,
5850.219727,93.404,5850.219727,97.439,5850.219727,102.9,,,,
5850.585938,93.408,5850.585938,97.443,5850.585938,102.906,,,,
5850.952148,93.412,5850.952148,97.448,5850.952148,102.913,,,,
5851.318359,93.416,5851.318359,97.452,5851.318359,102.92,,,,
5851.68457,93.42,5851.68457,97.457,5851.68457,102.927,,,,
5852.050781,93.424,5852.050781,97.462,5852.050781,102.934,,,,
5852.416992,93.428,5852.416992,97.466,5852.416992,102.941,,,,
5852.783203,93.431,5852.783203,97.471,5852.783203,102.947,,,,
5853.149414,93.435,5853.149414,97.475,5853.149414,102.954,,,,
5853.515625,93.439,5853.515625,97.48,5853.515625,102.961,,,,
5853.881836,93.443,5853.881836,97.484,5853.881836,102.968,,,,
5854.248047,93.447,5854.248047,97.489,5854.248047,102.975,,,,
5854.614258,93.451,5854.614258,97.493,5854.614258,102.982,,,,
5854.980469,93.454,5854.980469,97.498,5854.980469,102.988,,,,
5855.34668,93.458,5855.34668,97.502,5855.34668,102.995,,,,
5855.712891,93.462,5855.712891,97.507,5855.712891,103.002,,,,
5856.079102,93.466,5856.079102,97.512,5856.079102,103.009,,,,
5856.445312,93.47,5856.445312,97.516,5856.445312,103.016,,,,
5856.811523,93.474,5856.811523,97.521,5856.811523,103.023,,,,
5857.177734,93.478,5857.177734,97.525,5857.177734,103.029,,,,
5857.543945,93.481,5857.543945,97.53,5857.543945,103.036,,,,
5857.910156,93.485,5857.910156,97.534,5857.910156,103.043,,,,
5858.276367,93.489,5858.276367,97.539,5858.276367,103.05,,,,
5858.642578,93.493,5858.642578,97.544,5858.642578,103.057,,,,
5859.008789,93.497,5859.008789,97.548,5859.008789,103.064,,,,
5859.375,93.501,5859.375,97.553,5859.375,103.071,,,,
5859.741211,93.505,5859.741211,97.557,5859.741211,103.077,,,,
5860.107422,93.509,5860.107422,97.562,5860.107422,103.084,,,,
5860.473633,93.512,5860.473633,97.566,5860.473633,103.091,,,,
5860.839844,93.516,5860.839844,97.571,5860.839844,103.098,,,,
5861.206055,93.52,5861.206055,97.576,5861.206055,103.105,,,,
5861.572266,93.524,5861.572266,97.58,5861.572266,103.112,,,,
5861.938477,93.528,5861.938477,97.585,5861.938477,103.119,,,,
5862.304688,93.532,5862.304688,97.589,5862.304688,103.126,,,,
5862.670898,93.536,5862.670898,97.594,5862.670898,103.132,,,,
5863.037109,93.54,5863.037109,97.598,5863.037109,103.139,,,,
5863.40332,93.543,5863.40332,97.603,5863.40332,103.146,,,,
5863.769531,93.547,5863.769531,97.608,5863.769531,103.153,,,,
5864.135742,93.551,5864.135742,97.612,5864.135742,103.16,,,,
5864.501953,93.555,5864.501953,97.617,5864.501953,103.167,,,,
5864.868164,93.559,5864.868164,97.621,5864.868164,103.174,,,,
5865.234375,93.563,5865.234375,97.626,5865.234375,103.181,,,,
5865.600586,93.567,5865.600586,97.631,5865.600586,103.187,,,,
5865.966797,93.571,5865.966797,97.635,5865.966797,103.194,,,,
5866.333008,93.574,5866.333008,97.64,5866.333008,103.201,,,,
5866.699219,93.578,5866.699219,97.644,5866.699219,103.208,,,,
5867.06543,93.582,5867.06543,97.649,5867.06543,103.215,,,,
5867.431641,93.586,5867.431641,97.654,5867.431641,103.222,,,,
5867.797852,93.59,5867.797852,97.658,5867.797852,103.229,,,,
5868.164062,93.594,5868.164062,97.663,5868.164062,103.236,,,,
5868.530273,93.598,5868.530273,97.667,5868.530273,103.243,,,,
5868.896484,93.602,5868.896484,97.672,5868.896484,103.25,,,,
5869.262695,93.606,5869.262695,97.677,5869.262695,103.256,,,,
5869.628906,93.61,5869.628906,97.681,5869.628906,103.263,,,,
5869.995117,93.613,5869.995117,97.686,5869.995117,103.27,,,,
5870.361328,93.617,5870.361328,97.69,5870.361328,103.277,,,,
5870.727539,93.621,5870.727539,97.695,5870.727539,103.284,,,,
5871.09375,93.625,5871.09375,97.7,5871.09375,103.291,,,,
5871.459961,93.629,5871.459961,97.704,5871.459961,103.298,,,,
5871.826172,93.633,5871.826172,97.709,5871.826172,103.305,,,,
5872.192383,93.637,5872.192383,97.714,5872.192383,103.312,,,,
5872.558594,93.641,5872.558594,97.718,5872.558594,103.319,,,,
5872.924805,93.645,5872.924805,97.723,5872.924805,103.326,,,,
5873.291016,93.649,5873.291016,97.727,5873.291016,103.333,,,,
5873.657227,93.652,5873.657227,97.732,5873.657227,103.339,,,,
